ENSP,is_oncogene,is_fusion,is_TSG,is_cancer_protein
ENSP00000466637,False,True,False,True
ENSP00000467970,False,True,False,True
ENSP00000467886,False,True,False,True
ENSP00000464841,False,True,False,True
ENSP00000467777,False,True,False,True
ENSP00000380150,True,False,False,True
ENSP00000347695,True,False,False,True
ENSP00000348779,True,False,False,True
ENSP00000431368,False,True,True,True
ENSP00000380300,False,True,True,True
ENSP00000278224,False,True,True,True
ENSP00000369897,False,True,True,True
ENSP00000432619,False,True,True,True
ENSP00000408802,False,True,True,True
ENSP00000434184,False,True,True,True
ENSP00000377210,False,False,True,True
ENSP00000311032,False,False,True,True
ENSP00000428929,False,False,True,True
ENSP00000514797,False,False,True,True
ENSP00000514798,False,False,True,True
ENSP00000514799,False,False,True,True
ENSP00000428372,False,False,True,True
ENSP00000377213,False,False,True,True
ENSP00000407142,False,False,True,True
ENSP00000376091,False,False,True,True
ENSP00000412523,False,False,True,True
ENSP00000264275,False,False,True,True
ENSP00000512369,False,False,True,True
ENSP00000391709,False,False,True,True
ENSP00000396869,False,False,True,True
ENSP00000376087,False,False,True,True
ENSP00000388306,False,False,True,True
ENSP00000397528,False,False,True,True
ENSP00000351273,False,False,True,True
ENSP00000512382,False,False,True,True
ENSP00000512370,False,False,True,True
ENSP00000512381,False,False,True,True
ENSP00000407378,False,False,True,True
ENSP00000512271,False,False,True,True
ENSP00000325722,False,False,True,True
ENSP00000501268,False,False,True,True
ENSP00000390641,False,False,True,True
ENSP00000394434,False,False,True,True
ENSP00000512371,False,False,True,True
ENSP00000449584,False,False,True,True
ENSP00000330237,False,False,True,True
ENSP00000255256,False,False,True,True
ENSP00000383588,False,False,True,True
ENSP00000408691,False,False,True,True
ENSP00000365051,False,False,True,True
ENSP00000449216,False,False,True,True
ENSP00000396540,False,False,True,True
ENSP00000411304,False,False,True,True
ENSP00000480785,False,False,True,True
ENSP00000332122,False,True,True,True
ENSP00000268679,False,True,True,True
ENSP00000464125,False,True,True,True
ENSP00000454851,False,True,True,True
ENSP00000457410,False,True,True,True
ENSP00000456717,False,True,True,True
ENSP00000454872,False,True,True,True
ENSP00000454609,False,True,True,True
ENSP00000456102,False,True,True,True
ENSP00000462273,False,True,True,True
ENSP00000290858,False,True,True,True
ENSP00000415151,False,True,True,True
ENSP00000456637,False,True,True,True
ENSP00000498463,False,True,True,True
ENSP00000462148,False,True,True,True
ENSP00000462932,False,True,True,True
ENSP00000489218,True,True,True,True
ENSP00000489324,True,True,True,True
ENSP00000264033,True,True,True,True
ENSP00000515005,True,True,True,True
ENSP00000490763,True,True,True,True
ENSP00000489556,True,True,True,True
ENSP00000377598,False,False,True,True
ENSP00000496297,False,False,True,True
ENSP00000494383,False,False,True,True
ENSP00000496708,False,False,True,True
ENSP00000494262,False,False,True,True
ENSP00000496761,False,False,True,True
ENSP00000496352,False,False,True,True
ENSP00000384816,False,False,True,True
ENSP00000384938,False,False,True,True
ENSP00000400949,False,False,True,True
ENSP00000494989,False,False,True,True
ENSP00000409750,False,False,True,True
ENSP00000393906,False,False,True,True
ENSP00000495754,False,False,True,True
ENSP00000340250,True,False,True,True
ENSP00000494162,True,False,True,True
ENSP00000495258,True,False,True,True
ENSP00000263102,False,True,True,True
ENSP00000381226,False,True,True,True
ENSP00000337396,False,True,True,True
ENSP00000381235,False,True,True,True
ENSP00000351810,False,True,True,True
ENSP00000381229,False,True,True,True
ENSP00000451122,False,True,True,True
ENSP00000452463,False,True,True,True
ENSP00000452486,False,True,True,True
ENSP00000450914,False,True,True,True
ENSP00000452312,False,True,True,True
ENSP00000452182,False,True,True,True
ENSP00000358222,False,False,True,True
ENSP00000319027,False,False,True,True
ENSP00000428982,False,False,True,True
ENSP00000430381,False,False,True,True
ENSP00000428577,False,False,True,True
ENSP00000430014,False,False,True,True
ENSP00000430077,False,False,True,True
ENSP00000430119,False,False,True,True
ENSP00000430718,False,False,True,True
ENSP00000430294,False,False,True,True
ENSP00000427885,False,False,True,True
ENSP00000487040,False,False,True,True
ENSP00000428472,False,False,True,True
ENSP00000417072,False,False,True,True
ENSP00000227507,True,True,False,True
ENSP00000438482,True,True,False,True
ENSP00000502654,True,True,False,True
ENSP00000502597,True,True,False,True
ENSP00000502508,True,True,False,True
ENSP00000261254,True,True,False,True
ENSP00000484424,True,True,False,True
ENSP00000426212,True,True,False,True
ENSP00000362082,True,True,False,True
ENSP00000362078,True,True,False,True
ENSP00000401595,True,True,False,True
ENSP00000362079,True,True,False,True
ENSP00000397545,True,True,False,True
ENSP00000425986,True,True,False,True
ENSP00000421511,True,True,False,True
ENSP00000423242,True,True,False,True
ENSP00000425830,True,True,False,True
ENSP00000425334,True,True,False,True
ENSP00000420991,True,True,False,True
ENSP00000262643,True,False,False,True
ENSP00000459024,True,False,False,True
ENSP00000410179,True,False,False,True
ENSP00000460881,True,False,False,True
ENSP00000350625,True,False,False,True
ENSP00000332659,True,False,False,True
ENSP00000246657,True,False,False,True
ENSP00000462631,True,False,False,True
ENSP00000463075,True,False,False,True
ENSP00000315477,False,False,False,True
ENSP00000377728,False,False,False,True
ENSP00000470530,False,False,False,True
ENSP00000468827,False,False,False,True
ENSP00000204801,False,False,False,True
ENSP00000315407,False,False,False,True
ENSP00000346373,False,False,False,True
ENSP00000377716,False,False,False,True
ENSP00000471348,False,False,False,True
ENSP00000471137,False,False,False,True
ENSP00000470658,False,False,False,True
ENSP00000370985,False,True,True,True
ENSP00000370989,False,True,True,True
ENSP00000363605,True,False,False,True
ENSP00000393648,True,False,False,True
ENSP00000324890,True,False,False,True
ENSP00000009530,True,True,False,True
ENSP00000367026,True,True,False,True
ENSP00000430614,True,True,False,True
ENSP00000230685,True,True,False,True
ENSP00000430654,True,True,False,True
ENSP00000429641,True,True,False,True
ENSP00000221972,True,False,False,True
ENSP00000468922,True,False,False,True
ENSP00000400605,True,False,False,True
ENSP00000006750,True,False,False,True
ENSP00000376544,True,False,False,True
ENSP00000245862,True,False,False,True
ENSP00000496633,False,False,True,True
ENSP00000356405,False,False,True,True
ENSP00000496929,False,False,True,True
ENSP00000494944,False,False,True,True
ENSP00000497513,False,False,True,True
ENSP00000490035,False,False,True,True
ENSP00000261769,False,False,True,True
ENSP00000454782,False,False,True,True
ENSP00000414946,False,False,True,True
ENSP00000458139,False,False,True,True
ENSP00000463170,False,False,True,True
ENSP00000264463,False,False,True,True
ENSP00000425653,False,False,True,True
ENSP00000377711,False,True,True,True
ENSP00000268603,False,True,True,True
ENSP00000457812,False,True,True,True
ENSP00000484650,False,True,True,True
ENSP00000455779,False,True,True,True
ENSP00000455420,False,True,True,True
ENSP00000456772,False,True,True,True
ENSP00000455120,False,True,True,True
ENSP00000455697,False,True,True,True
ENSP00000456110,False,True,True,True
ENSP00000027335,True,False,False,True
ENSP00000392811,True,False,False,True
ENSP00000401468,True,False,False,True
ENSP00000429730,True,False,False,True
ENSP00000428189,True,False,False,True
ENSP00000398880,False,False,True,True
ENSP00000453329,False,False,True,True
ENSP00000464641,False,False,True,True
ENSP00000407720,False,False,True,True
ENSP00000499389,False,False,True,True
ENSP00000257904,True,False,False,True
ENSP00000316889,True,False,False,True
ENSP00000447005,True,False,False,True
ENSP00000448885,True,False,False,True
ENSP00000447779,True,False,False,True
ENSP00000447274,True,False,False,True
ENSP00000448098,True,False,False,True
ENSP00000449391,True,False,False,True
ENSP00000449179,True,False,False,True
ENSP00000448963,True,False,False,True
ENSP00000446763,True,False,False,True
ENSP00000449725,True,False,False,True
ENSP00000265734,True,True,False,True
ENSP00000397087,True,True,False,True
ENSP00000482768,True,False,True,True
ENSP00000409259,True,False,True,True
ENSP00000384849,True,False,True,True
ENSP00000244741,True,False,True,True
ENSP00000362815,True,False,True,True
ENSP00000507272,False,False,True,True
ENSP00000228872,False,False,True,True
ENSP00000379629,False,False,True,True
ENSP00000407597,False,False,True,True
ENSP00000307101,False,False,True,True
ENSP00000462950,False,False,True,True
ENSP00000464202,False,False,True,True
ENSP00000467390,False,False,True,True
ENSP00000432664,False,False,True,True
ENSP00000418915,False,False,True,True
ENSP00000467857,False,False,True,True
ENSP00000369496,False,False,True,True
ENSP00000464952,False,False,True,True
ENSP00000466887,False,False,True,True
ENSP00000468510,False,False,True,True
ENSP00000262662,False,False,True,True
ENSP00000379452,False,False,True,True
ENSP00000360826,False,False,True,True
ENSP00000370408,False,True,True,True
ENSP00000427514,False,False,True,True
ENSP00000306105,False,True,False,True
ENSP00000467544,False,True,False,True
ENSP00000465141,False,True,False,True
ENSP00000466442,False,True,False,True
ENSP00000467839,False,True,False,True
ENSP00000481256,False,True,False,True
ENSP00000429635,False,True,False,True
ENSP00000306425,False,True,False,True
ENSP00000429230,False,True,False,True
ENSP00000430350,False,True,False,True
ENSP00000430498,False,True,False,True
ENSP00000429217,False,True,False,True
ENSP00000430714,False,True,False,True
ENSP00000347469,False,True,False,True
ENSP00000428274,False,True,False,True
ENSP00000428917,False,True,False,True
ENSP00000379949,False,True,False,True
ENSP00000430882,False,True,False,True
ENSP00000430458,False,True,False,True
ENSP00000428095,False,True,False,True
ENSP00000486629,False,False,True,True
ENSP00000515055,False,False,True,True
ENSP00000486926,False,False,True,True
ENSP00000487299,False,False,True,True
ENSP00000487577,False,False,True,True
ENSP00000406581,False,False,True,True
ENSP00000515056,False,False,True,True
ENSP00000515057,False,False,True,True
ENSP00000377747,False,False,True,True
ENSP00000485890,False,False,True,True
ENSP00000515058,False,False,True,True
ENSP00000486487,False,False,True,True
ENSP00000486007,False,False,True,True
ENSP00000489976,False,False,True,True
ENSP00000489846,False,False,True,True
ENSP00000486417,False,False,True,True
ENSP00000515059,False,False,True,True
ENSP00000486931,False,False,True,True
ENSP00000486391,False,False,True,True
ENSP00000489767,False,False,True,True
ENSP00000485681,False,False,True,True
ENSP00000485982,False,False,True,True
ENSP00000349508,True,False,False,True
ENSP00000440392,True,False,False,True
ENSP00000440542,True,False,False,True
ENSP00000496163,True,False,False,True
ENSP00000495160,True,False,False,True
ENSP00000495233,True,False,False,True
ENSP00000495834,True,False,False,True
ENSP00000494247,True,False,False,True
ENSP00000496358,True,False,False,True
ENSP00000494574,True,False,False,True
ENSP00000495539,True,False,False,True
ENSP00000496291,True,False,False,True
ENSP00000494456,True,False,False,True
ENSP00000495816,True,False,False,True
ENSP00000496543,True,False,False,True
ENSP00000493619,True,False,False,True
ENSP00000496634,True,False,False,True
ENSP00000495023,True,False,False,True
ENSP00000494981,True,False,False,True
ENSP00000496457,True,False,False,True
ENSP00000494126,True,False,False,True
ENSP00000493829,True,False,False,True
ENSP00000496233,True,False,False,True
ENSP00000494571,True,False,False,True
ENSP00000493471,True,False,False,True
ENSP00000494441,True,False,False,True
ENSP00000496660,True,False,False,True
ENSP00000496707,True,False,False,True
ENSP00000437506,True,False,False,True
ENSP00000444614,True,False,False,True
ENSP00000494498,True,False,False,True
ENSP00000416721,False,False,True,True
ENSP00000394430,False,False,True,True
ENSP00000483777,False,False,True,True
ENSP00000384835,False,False,True,True
ENSP00000390244,False,False,True,True
ENSP00000518557,False,False,True,True
ENSP00000385747,False,False,True,True
ENSP00000329012,False,False,True,True
ENSP00000402225,False,False,True,True
ENSP00000496928,False,False,True,True
ENSP00000386087,False,False,True,True
ENSP00000372023,False,False,True,True
ENSP00000497000,False,False,True,True
ENSP00000412901,False,False,True,True
ENSP00000404400,False,False,True,True
ENSP00000404567,False,False,True,True
ENSP00000384919,False,False,True,True
ENSP00000403659,False,False,True,True
ENSP00000396903,False,False,True,True
ENSP00000408065,False,False,True,True
ENSP00000387451,False,False,True,True
ENSP00000497699,False,False,True,True
ENSP00000381099,False,False,True,True
ENSP00000263921,False,True,False,True
ENSP00000425238,False,True,False,True
ENSP00000421032,False,True,False,True
ENSP00000449093,True,True,False,True
ENSP00000450004,True,True,False,True
ENSP00000305725,True,True,False,True
ENSP00000448678,True,True,False,True
ENSP00000449095,True,True,False,True
ENSP00000459719,True,True,True,True
ENSP00000505728,True,True,True,True
ENSP00000160740,True,True,True,True
ENSP00000458663,True,True,True,True
ENSP00000458543,True,True,True,True
ENSP00000459011,True,True,True,True
ENSP00000460230,True,True,True,True
ENSP00000489907,False,True,True,True
ENSP00000490205,False,True,True,True
ENSP00000484761,False,True,True,True
ENSP00000485010,False,True,True,True
ENSP00000316328,False,True,True,True
ENSP00000371257,False,True,True,True
ENSP00000459829,False,True,True,True
ENSP00000459608,False,True,True,True
ENSP00000496240,False,True,True,True
ENSP00000495431,False,True,True,True
ENSP00000355314,False,True,False,True
ENSP00000438743,False,True,False,True
ENSP00000303585,False,True,False,True
ENSP00000351665,False,True,False,True
ENSP00000479322,False,True,False,True
ENSP00000445531,False,True,False,True
ENSP00000497101,False,True,False,True
ENSP00000497665,False,True,False,True
ENSP00000497285,False,True,False,True
ENSP00000437786,False,True,False,True
ENSP00000446379,False,True,False,True
ENSP00000439472,False,True,False,True
